county_name,county_code,state_abb,income_quartile,life_exp,pct_uninsured,poverty_rate,pct_religious,pct_black,pct_hispanic,unemployment_rate,median_hh_inc,is_urban,pop,pop_density,pct_smoke,pct_obese,pct_exercise
Hunt,48231,TX,1,77.1057858752148,0.2577528,0.1277584,0.5391013,0.09377774,0.08311139,0.0492219,32.69125,1,76596,91.06029,0.4761905,0.45,0.52380955
Hunt,48231,TX,4,84.8617787071665,0.2577528,0.1277584,0.5391013,0.09377774,0.08311139,0.0492219,32.69125,1,76596,91.06029,0.4,0.4,0.69999999
Jasper,48241,TX,1,79.2220554419214,0.248863,0.1805733,0.6103808,0.1770026,0.03887204,0.0861669,30.31507,1,35604,37.98182,0.2777778,0.4444444,0.3888889
Jasper,48241,TX,4,86.0180839474315,0.248863,0.1805733,0.6103808,0.1770026,0.03887204,0.0861669,30.31507,1,35604,37.98182,0.25,0.25,0.75
Jefferson,48245,TX,1,77.9977620009793,0.274899,0.1737078,0.6502058,0.3351782,0.1052803,0.0716396,32.50811,1,252051,278.9578,0.252669,0.337037,0.546875
Jefferson,48245,TX,4,85.3177374287179,0.274899,0.1737078,0.6502058,0.3351782,0.1052803,0.0716396,32.50811,1,252051,278.9578,0.1176471,0.2371134,0.76595747
Jim Wells,48249,TX,1,80.4106760194175,0.239299,0.2413482,0.5957891,0.004221126,0.7570564,0.0560973,24.35403,1,39326,45.48897,0.125,0.75,0.75
Jim Wells,48249,TX,4,83.0525140574213,0.239299,0.2413482,0.5957891,0.004221126,0.7570564,0.0560973,24.35403,1,39326,45.48897,0.3333333,0.3333333,0.33333334
Johnson,48251,TX,1,78.2356986255475,0.2491733,0.0880073,0.4851866,0.02411463,0.1212434,0.0442466,34.01261,1,126811,173.851,0.3333333,0.3589744,0.56410259
Johnson,48251,TX,4,84.7431153865031,0.2491733,0.0880073,0.4851866,0.02411463,0.1212434,0.0442466,34.01261,1,126811,173.851,0.1666667,0.25,0.83333331
Kaufman,48257,TX,1,77.4631092345718,0.2365125,0.1049994,0.5212374,0.1047775,0.1111298,0.0512177,34.97934,1,71313,90.7241,0.2142857,0.3076923,0.5
Kaufman,48257,TX,4,82.8094793610412,0.2365125,0.1049994,0.5212374,0.1047775,0.1111298,0.0512177,34.97934,1,71313,90.7241,0.0555556,0.2777778,0.72222221
Kerr,48265,TX,1,80.1395238477307,0.2782597,0.1447362,0.5308913,0.01690606,0.19135,0.0430605,41.71388,0,43653,39.46489,0.173913,0.3636364,0.78260869
Kerr,48265,TX,4,86.5392007398229,0.2782597,0.1447362,0.5308913,0.01690606,0.19135,0.0430605,41.71388,0,43653,39.46489,0,0.0833333,0.91666669
Kleberg,48273,TX,1,78.675429809852,0.2566565,0.2670659,0.360582,0.03458113,0.6540619,0.0506978,24.36813,1,31549,36.22264,0.1666667,0.2857143,0.5714286
Kleberg,48273,TX,4,86.8592645608978,0.2566565,0.2670659,0.360582,0.03458113,0.6540619,0.0506978,24.36813,1,31549,36.22264,0.1428571,0,1
Lamar,48277,TX,1,77.4322349445667,0.250262,0.1635384,0.6536011,0.1338791,0.03327904,0.0629322,33.16899,1,48499,52.89991,0.3,0.2105263,0.44999999
Lamar,48277,TX,4,84.603611316608,0.250262,0.1635384,0.6536011,0.1338791,0.03327904,0.0629322,33.16899,1,48499,52.89991,0.1666667,0.3333333,0.66666669
Liberty,48291,TX,1,77.3365433276713,0.2630143,0.1432843,0.5773299,0.127605,0.1091884,0.0616796,27.57199,1,70154,60.49438,0.3333333,0.3636364,0.375
Liberty,48291,TX,4,85.6360861633553,0.2630143,0.1432843,0.5773299,0.127605,0.1091884,0.0616796,27.57199,1,70154,60.49438,0.4166667,0.25,0.75
Lubbock,48303,TX,1,78.4142988245088,0.2259749,0.1782566,0.5966253,0.07494601,0.2745314,0.0369065,31.00938,1,242628,269.7384,0.328629,0.3110647,0.60337555
Lubbock,48303,TX,4,86.4000989605735,0.2259749,0.1782566,0.5966253,0.07494601,0.2745314,0.0369065,31.00938,1,242628,269.7384,0.1052632,0.2163009,0.80126184
McLennan,48309,TX,1,77.812928388486,0.2390379,0.1760816,0.6051415,0.1501754,0.179063,0.0478562,31.93841,1,213517,204.9338,0.280543,0.2981651,0.65174127
McLennan,48309,TX,4,86.022226391082,0.2390379,0.1760816,0.6051415,0.1501754,0.179063,0.0478562,31.93841,1,213517,204.9338,0.125,0.1395349,0.89333332
Matagorda,48321,TX,1,78.626798480281,0.2851639,0.1850028,0.6303976,0.1258793,0.31346,0.0774219,30.77833,1,37957,34.05863,0.25,0.4285714,0.625
Matagorda,48321,TX,4,86.0062844413537,0.2851639,0.1850028,0.6303976,0.1258793,0.31346,0.0774219,30.77833,1,37957,34.05863,0,0,0.60000002
Maverick,48323,TX,1,82.3515817829779,0.3388134,0.3484868,0.3468085,0.001120578,0.9501237,0.1769949,18.4703,0,47297,36.94861,0.1759259,0.40625,0.57798165
Maverick,48323,TX,4,85.5825289807475,0.3388134,0.3484868,0.3468085,0.001120578,0.9501237,0.1769949,18.4703,0,47297,36.94861,0.0769231,0.1923077,0.84615386
Medina,48325,TX,1,81.1273665838785,0.2528173,0.1543215,0.5897873,0.02037961,0.4547374,0.045145,28.19314,1,39304,29.6017,0.1818182,0.4090909,0.68181819
Medina,48325,TX,4,85.9230942990743,0.2528173,0.1543215,0.5897873,0.02037961,0.4547374,0.045145,28.19314,1,39304,29.6017,0,0.25,1
Midland,48329,TX,1,77.7939161527765,0.2437835,0.1290069,0.6152971,0.06844296,0.2902878,0.0379412,39.29842,1,116009,128.8631,0.2307692,0.2,0.53846157
Midland,48329,TX,4,85.9746220883688,0.2437835,0.1290069,0.6152971,0.06844296,0.2902878,0.0379412,39.29842,1,116009,128.8631,0.04,0.24,0.73076922
Montgomery,48339,TX,1,78.8179489613024,0.2166673,0.0939081,0.5019641,0.03429918,0.1264603,0.0396076,44.98554,1,293768,281.3793,0.3193717,0.2375691,0.56287426
Montgomery,48339,TX,4,86.1656784124592,0.2166673,0.0939081,0.5019641,0.03429918,0.1264603,0.0396076,44.98554,1,293768,281.3793,0.1518518,0.1939164,0.85328186
Nacogdoches,48347,TX,1,79.3922112404915,0.2831091,0.2332302,0.5673868,0.1657855,0.1124943,0.0472388,27.06178,0,59203,62.53178,0.3043478,0.1818182,0.52173913
Nacogdoches,48347,TX,4,85.5446968704387,0.2831091,0.2332302,0.5673868,0.1657855,0.1124943,0.0472388,27.06178,0,59203,62.53178,0,0.2857143,0.71428573
Navarro,48349,TX,1,78.3638004242196,0.2958211,0.1815422,0.6440253,0.166674,0.1576323,0.0547803,29.74401,0,45124,44.78078,0.5,0.1666667,0.33333334
Navarro,48349,TX,4,86.2759632212663,0.2958211,0.1815422,0.6440253,0.166674,0.1576323,0.0547803,29.74401,0,45124,44.78078,0,0.5,1
Nueces,48355,TX,1,79.4892315203516,0.2387711,0.1819252,0.5567345,0.04054903,0.5577994,0.0533217,31.67869,1,313645,375.2556,0.2510288,0.373913,0.625
Nueces,48355,TX,4,86.1143775571146,0.2387711,0.1819252,0.5567345,0.04054903,0.5577994,0.0533217,31.67869,1,313645,375.2556,0.1788618,0.302521,0.83760685
Orange,48361,TX,1,76.9428519033267,0.2167422,0.1375201,0.6556387,0.08332745,0.03616741,0.0800831,32.75426,1,84966,238.3982,0.3428572,0.3225806,0.54285717
Orange,48361,TX,4,85.2880293946709,0.2167422,0.1375201,0.6556387,0.08332745,0.03616741,0.0800831,32.75426,1,84966,238.3982,0.1875,0.4666667,0.875
Palo Pinto,48363,TX,1,77.8171251570389,0.2782232,0.1587678,0.5815881,0.02282987,0.1356842,0.0471705,30.21768,1,27026,28.36101,0.4545455,0.4545455,0.45454547
Palo Pinto,48363,TX,4,84.7206479756302,0.2782232,0.1587678,0.5815881,0.02282987,0.1356842,0.0471705,30.21768,1,27026,28.36101,0.5,0.5,1
Parker,48367,TX,1,78.7832564582963,0.2169359,0.0828917,0.4954178,0.01761681,0.07018476,0.0394391,36.95351,1,88495,97.94624,0.2121212,0.3125,0.4848485
Parker,48367,TX,4,86.6040622326594,0.2169359,0.0828917,0.4954178,0.01761681,0.07018476,0.0394391,36.95351,1,88495,97.94624,0.15625,0.3333333,0.84375
Polk,48373,TX,1,79.9594679212244,0.2930735,0.1736683,0.5054336,0.1302361,0.09386623,0.0626798,29.26824,1,41133,38.9052,0.4193548,0.4666667,0.51612902
Polk,48373,TX,4,86.0298104761905,0.2930735,0.1736683,0.5054336,0.1302361,0.09386623,0.0626798,29.26824,1,41133,38.9052,0.3333333,0.1666667,0.71428573
Potter,48375,TX,1,77.716452973179,0.2966211,0.1920041,0.8644162,0.09729096,0.2811283,0.0543573,27.61988,1,113546,124.8797,0.3090909,0.3365385,0.57272726
Potter,48375,TX,4,85.251024625804,0.2966211,0.1920041,0.8644162,0.09729096,0.2811283,0.0543573,27.61988,1,113546,124.8797,0.15,0.2564103,0.82499999
Randall,48381,TX,1,78.4247089483832,0.2104079,0.0807495,0.5012463,0.01450456,0.1027494,0.0258752,40.10238,1,104312,114.073,0.2266667,0.3333333,0.63636363
Randall,48381,TX,4,86.325602742084,0.2104079,0.0807495,0.5012463,0.01450456,0.1027494,0.0258752,40.10238,1,104312,114.073,0.1140351,0.1981982,0.86842108
Rockwall,48397,TX,1,80.1914928459059,0.1831583,0.0468249,0.6959145,0.03189415,0.1107475,0.0409639,52.69518,1,43080,334.5089,0,0,0.77777779
Rockwall,48397,TX,4,86.9976059680428,0.1831583,0.0468249,0.6959145,0.03189415,0.1107475,0.0409639,52.69518,1,43080,334.5089,0.1666667,0.2916667,0.75
Rusk,48401,TX,1,78.7712007039466,0.254246,0.1464411,0.5568057,0.1907667,0.08439585,0.0518084,31.77881,1,47372,51.29345,0.2941177,0.2352941,0.64705884
Rusk,48401,TX,4,83.1947686867536,0.254246,0.1464411,0.5568057,0.1907667,0.08439585,0.0518084,31.77881,1,47372,51.29345,0,0,1
San Patricio,48409,TX,1,79.6816529090723,0.2260505,0.180244,0.56506,0.02631892,0.4942208,0.0601922,29.08124,1,67138,97.06916,0.25,0.3333333,0.5625
San Patricio,48409,TX,4,86.6410255972981,0.2260505,0.180244,0.56506,0.02631892,0.4942208,0.0601922,29.08124,1,67138,97.06916,0.0666667,0.4285714,0.6875
Shelby,48419,TX,1,77.7689573133245,0.306022,0.1939629,0.5932842,0.1935062,0.09867586,0.0551053,30.28306,0,25224,31.76388,0.2142857,0.5833333,0.5
Shelby,48419,TX,4,85.1481400567,0.306022,0.1939629,0.5932842,0.1935062,0.09867586,0.0551053,30.28306,0,25224,31.76388,0.2,0.5,0.80000001
Smith,48423,TX,1,79.0148801971775,0.2717017,0.1378436,0.6529369,0.1896271,0.1117363,0.0493179,36.17773,1,174706,188.1831,0.2550336,0.3204225,0.54026848
Smith,48423,TX,4,86.3543919463836,0.2717017,0.1378436,0.6529369,0.1896271,0.1117363,0.0493179,36.17773,1,174706,188.1831,0.086758,0.2604651,0.81363636
Starr,48427,TX,1,83.676997939979,0.3581937,0.5088822,0.7877493,0.000111947,0.9753905,0.1596436,14.19434,1,53597,43.82333,0.125,0.4102564,0.60000002
Starr,48427,TX,4,83.4398365258216,0.3581937,0.5088822,0.7877493,0.000111947,0.9753905,0.1596436,14.19434,1,53597,43.82333,0,0,1
Tarrant,48439,TX,1,78.8610686260672,0.2358871,0.1058744,0.5244897,0.1263384,0.1972661,0.0445044,40.1423,1,1446219,1674.992,0.2691652,0.2636364,0.60625577
Tarrant,48439,TX,4,86.1250744231166,0.2358871,0.1058744,0.5244897,0.1263384,0.1972661,0.0445044,40.1423,1,1446219,1674.992,0.1384977,0.2177419,0.86689132
Taylor,48441,TX,1,78.2809420868996,0.2369985,0.1454632,0.6708941,0.06513373,0.1764292,0.0443563,31.46866,1,126555,138.2169,0.3378378,0.2428571,0.51351351
Taylor,48441,TX,4,85.5471042582077,0.2369985,0.1454632,0.6708941,0.06513373,0.1764292,0.0443563,31.46866,1,126555,138.2169,0.0333333,0.2068966,0.83333331
Titus,48449,TX,1,79.7501586840731,0.3186268,0.1849372,0.710079,0.1056263,0.2830927,0.0452468,30.30872,1,28118,68.49112,0.3333333,0.125,0.44444445
Titus,48449,TX,4,87.7846486217531,0.3186268,0.1849372,0.710079,0.1056263,0.2830927,0.0452468,30.30872,1,28118,68.49112,0.5,0.3333333,1
Tom Green,48451,TX,1,79.1501580036403,0.2433576,0.1520151,0.6003269,0.0396308,0.3071435,0.039037,31.70586,1,104010,68.33333,0.2727273,0.375,0.66666669
Tom Green,48451,TX,4,86.6765738372459,0.2433576,0.1520151,0.6003269,0.0396308,0.3071435,0.039037,31.70586,1,104010,68.33333,0,0.4285714,0.85714287
Travis,48453,TX,1,80.513953349894,0.2272819,0.1252565,0.461709,0.09016842,0.2819816,0.0440669,42.73059,1,812280,821.0615,0.2447724,0.2516469,0.66350067
Travis,48453,TX,4,87.3595111041069,0.2272819,0.1252565,0.461709,0.09016842,0.2819816,0.0440669,42.73059,1,812280,821.0615,0.1010638,0.1477788,0.90712947
Upshur,48459,TX,1,78.3939742181996,0.2550958,0.149008,0.5652999,0.1007906,0.03950016,0.0524842,31.27699,1,35291,60.05519,0.375,0.125,0.5
Upshur,48459,TX,4,86.7333909194689,0.2550958,0.149008,0.5652999,0.1007906,0.03950016,0.0524842,31.27699,1,35291,60.05519,0.5,0.6,0.83333331
Uvalde,48463,TX,1,82.0462673146391,0.2908119,0.2428481,0.8940446,0.002545707,0.6591452,0.0651388,25.4531,0,25926,16.65609,0.1,0.5,0.60000002
Uvalde,48463,TX,4,84.601214586537,0.2908119,0.2428481,0.8940446,0.002545707,0.6591452,0.0651388,25.4531,0,25926,16.65609,0,0.5,0.60000002
Val Verde,48465,TX,1,81.7996399975853,0.3094229,0.2612852,0.4950731,0.01357678,0.7546148,0.0631853,23.32124,0,44856,14.14847,0.2103175,0.3215859,0.59523809
Val Verde,48465,TX,4,85.5430314957303,0.3094229,0.2612852,0.4950731,0.01357678,0.7546148,0.0631853,23.32124,0,44856,14.14847,0.1020408,0.3092783,0.81632656
Van Zandt,48467,TX,1,77.6665546481054,0.2778375,0.1329702,0.573037,0.02887412,0.06649356,0.0455648,33.34578,1,48140,56.72582,0.1578947,0.3333333,0.68421054
Van Zandt,48467,TX,4,86.1360531160515,0.2778375,0.1329702,0.573037,0.02887412,0.06649356,0.0455648,33.34578,1,48140,56.72582,0.1875,0,0.875
Victoria,48469,TX,1,79.0717586805307,0.2457365,0.1294243,0.7059271,0.06109076,0.3919584,0.0428946,34.80524,1,84088,95.28336,0.2272727,0.45,0.59090906
Victoria,48469,TX,4,85.655020269094,0.2457365,0.1294243,0.7059271,0.06109076,0.3919584,0.0428946,34.80524,1,84088,95.28336,0.125,0.2,0.875
Walker,48471,TX,1,78.3386304888858,0.2596162,0.1837921,0.3313903,0.2375725,0.1410667,0.0532251,19.90637,0,61758,78.42786,0.1764706,0.4666667,0.47058824
Walker,48471,TX,4,85.0177146024972,0.2596162,0.1837921,0.3313903,0.2375725,0.1410667,0.0532251,19.90637,0,61758,78.42786,0.1111111,0.625,0.8888889
Waller,48473,TX,1,77.2620991792295,0.3064311,0.1600027,0.3324863,0.2907265,0.1942259,0.0451064,27.81629,1,32663,63.59273,0.1111111,0.5555556,0.55555558
Waller,48473,TX,4,85.4504075640584,0.3064311,0.1600027,0.3324863,0.2907265,0.1942259,0.0451064,27.81629,1,32663,63.59273,0.2,0.4,0.40000001
Washington,48477,TX,1,80.9996895151163,0.2383792,0.1290345,0.7161624,0.184506,0.08714977,0.0368147,33.50468,1,30373,49.85542,0.2222222,0.5555556,0.44444445
Washington,48477,TX,4,85.736509854337,0.2383792,0.1290345,0.7161624,0.184506,0.08714977,0.0368147,33.50468,1,30373,49.85542,0,0.1428571,1
Webb,48479,TX,1,83.2644073672103,0.3679926,0.3117215,0.736103,0.001522393,0.9427963,0.0660259,21.38665,1,193117,57.52951,0.1641026,0.3548387,0.55329949
Webb,48479,TX,4,85.3237438969198,0.3679926,0.3117215,0.736103,0.001522393,0.9427963,0.0660259,21.38665,1,193117,57.52951,0.0877193,0.5178571,0.74137932
Wharton,48481,TX,1,79.0524504680996,0.2819919,0.1654286,0.7688161,0.1471302,0.3129067,0.0464305,30.07954,1,41188,37.7826,0.5,0.5,0.89999998
Wharton,48481,TX,4,86.8045750202879,0.2819919,0.1654286,0.7688161,0.1471302,0.3129067,0.0464305,30.07954,1,41188,37.7826,0.0833333,0.3333333,0.83333331
Wichita,48485,TX,1,76.4794055097605,0.2397248,0.1318929,0.6227898,0.1005818,0.1222582,0.0454054,29.65693,1,131664,209.7685,0.3263889,0.2898551,0.5138889
Wichita,48485,TX,4,86.7840950740902,0.2397248,0.1318929,0.6227898,0.1005818,0.1222582,0.0454054,29.65693,1,131664,209.7685,0.1,0.2,0.75
Williamson,48491,TX,1,80.5107637895067,0.1782097,0.0479122,0.3996207,0.04978257,0.1719827,0.0412752,44.42857,1,249967,222.6349,0.2437811,0.2446809,0.62827224
Williamson,48491,TX,4,86.8956064572013,0.1782097,0.0479122,0.3996207,0.04978257,0.1719827,0.0412752,44.42857,1,249967,222.6349,0.1168539,0.1990847,0.88221711
Wilson,48493,TX,1,79.6775475387513,0.2275131,0.113157,0.5960874,0.01113922,0.3651567,0.0425478,32.48444,1,32408,40.15931,0.2222222,0.3888889,0.66666669
Wilson,48493,TX,4,86.4664785364323,0.2275131,0.113157,0.5960874,0.01113922,0.3651567,0.0425478,32.48444,1,32408,40.15931,0.25,0.4375,0.6875
Wise,48497,TX,1,78.166704026125,0.262772,0.0985146,0.4119443,0.01196893,0.1075564,0.0411457,32.86168,1,48793,53.9384,0.2,0.2142857,0.26666668
Wise,48497,TX,4,85.466979021102,0.262772,0.0985146,0.4119443,0.01196893,0.1075564,0.0411457,32.86168,1,48793,53.9384,0.25,0.3125,0.75
Wood,48499,TX,1,79.032045336446,0.2729912,0.1430149,0.6224151,0.06103069,0.05719417,0.0555623,34.45084,1,36752,56.52226,0.2307692,0.28,0.57692307
Wood,48499,TX,4,86.6642391137998,0.2729912,0.1430149,0.6224151,0.06103069,0.05719417,0.0555623,34.45084,1,36752,56.52226,0.25,0.4166667,0.75
Box Elder,49003,UT,1,79.3535612196592,0.1498519,0.0711652,0.8559598,0.00154404,0.06529418,0.0457574,32.16666,1,42745,7.468536,0.1421801,0.22,0.69191921
Box Elder,49003,UT,4,87.2740410438981,0.1498519,0.0711652,0.8559598,0.00154404,0.06529418,0.0457574,32.16666,1,42745,7.468536,0.0655738,0.2033898,0.89473683
Cache,49005,UT,1,82.6161530725038,0.1587042,0.1347107,0.8477093,0.003490497,0.06331039,0.0341358,27.49291,1,91391,78.47934,0.0921305,0.1952663,0.78925622
Cache,49005,UT,4,88.4730671232165,0.1587042,0.1347107,0.8477093,0.003490497,0.06331039,0.0341358,27.49291,1,91391,78.47934,0.0179211,0.1847826,0.89629632
Davis,49011,UT,1,80.6499891620742,0.1153482,0.0506766,0.7818356,0.01054838,0.05420638,0.0404392,37.45581,1,238994,784.9289,0.1880998,0.2043651,0.73877549
Davis,49011,UT,4,88.0186161996631,0.1153482,0.0506766,0.7818356,0.01054838,0.05420638,0.0404392,37.45581,1,238994,784.9289,0.0565635,0.2106406,0.88668865
Iron,49021,UT,1,80.852677953552,0.2281381,0.1923112,0.7630184,0.003197253,0.0409426,0.0448856,25.26943,1,33779,10.24234,0.1929825,0.2048193,0.78947371
Iron,49021,UT,4,85.0619349952244,0.2281381,0.1923112,0.7630184,0.003197253,0.0409426,0.0448856,25.26943,1,33779,10.24234,0.0483871,0.1967213,0.95081967
Salt Lake,49035,UT,1,79.7234975767865,0.1787889,0.0799981,0.6749775,0.009462515,0.1188653,0.0435351,36.80627,1,898387,1218.354,0.2100413,0.2319656,0.69887716
Salt Lake,49035,UT,4,87.5979919603949,0.1787889,0.0799981,0.6749775,0.009462515,0.1188653,0.0435351,36.80627,1,898387,1218.354,0.0699134,0.1732523,0.90261137
Summit,49043,UT,1,83.5235584160885,0.1601501,0.0543342,0.5578424,0.001815981,0.08091203,0.0462618,58.28855,1,29736,15.8927,0.1404011,0.1343284,0.69254661
Summit,49043,UT,4,88.8181656597015,0.1601501,0.0543342,0.5578424,0.001815981,0.08091203,0.0462618,58.28855,1,29736,15.8927,0.0503247,0.0736498,0.94893616
Tooele,49045,UT,1,77.7685798387246,0.1337747,0.066648,0.7932981,0.01178348,0.1034491,0.0475364,31.1719,1,40735,5.877766,0.2503937,0.2402597,0.62988114
Tooele,49045,UT,4,84.5554179685477,0.1337747,0.066648,0.7932981,0.01178348,0.1034491,0.0475364,31.1719,1,40735,5.877766,0.1030702,0.2725275,0.84116334
Uintah,49047,UT,1,78.4315821128018,0.203686,0.1449083,0.7096416,0.001030764,0.03544243,0.0443111,26.88526,0,25224,5.634037,0.2727273,0.2842942,0.64767933
Uintah,49047,UT,4,88.9873656212309,0.203686,0.1449083,0.7096416,0.001030764,0.03544243,0.0443111,26.88526,0,25224,5.634037,0.2035398,0.2579186,0.78666669
Utah,49049,UT,1,81.4502406804948,0.151025,0.1199931,0.8992635,0.002718866,0.0699823,0.0407751,29.17438,1,368536,184.4218,0.1086766,0.2040073,0.75119162
Utah,49049,UT,4,88.5729861329382,0.151025,0.1199931,0.8992635,0.002718866,0.0699823,0.0407751,29.17438,1,368536,184.4218,0.0275862,0.2012012,0.89686555
Washington,49053,UT,1,81.9529564520368,0.2066376,0.111938,0.7513557,0.001925759,0.05231645,0.0409519,34.02071,1,90354,37.23444,0.1518219,0.2166667,0.73420477
Washington,49053,UT,4,88.6440393152079,0.2066376,0.111938,0.7513557,0.001925759,0.05231645,0.0409519,34.02071,1,90354,37.23444,0.0597015,0.1954023,0.8918919
Weber,49057,UT,1,78.5855719259548,0.1770133,0.0930043,0.7034646,0.01302071,0.1264826,0.0515091,34.87938,1,196533,341.4767,0.2192118,0.2490421,0.67241377
Weber,49057,UT,4,87.8020756316036,0.1770133,0.0930043,0.7034646,0.01302071,0.1264826,0.0515091,34.87938,1,196533,341.4767,0.0834598,0.2107692,0.88580245
Addison,50001,VT,1,79.3961408125463,0.103749,0.0862393,0.3702118,0.005114805,0.01103575,0.0301272,34.26993,1,35974,46.70855,0.2654029,0.2668299,0.6939314
Addison,50001,VT,4,88.4607327797261,0.103749,0.0862393,0.3702118,0.005114805,0.01103575,0.0301272,34.26993,1,35974,46.70855,0.0742297,0.1605114,0.92554742
Bennington,50003,VT,1,80.6363018512245,0.09840077,0.1004676,0.4494242,0.00402768,0.009298805,0.0373186,39.89112,1,36994,54.70306,0.2912621,0.255489,0.65268815
Bennington,50003,VT,4,86.6522776807993,0.09840077,0.1004676,0.4494242,0.00402768,0.009298805,0.0373186,39.89112,1,36994,54.70306,0.0842788,0.1129296,0.91666669
Caledonia,50005,VT,1,78.9461095113012,0.1111111,0.1231369,0.4200727,0.002760757,0.006767221,0.0391104,31.51228,0,29702,45.65426,0.271134,0.2518919,0.67812145
Caledonia,50005,VT,4,87.1426033077361,0.1111111,0.1231369,0.4200727,0.002760757,0.006767221,0.0391104,31.51228,0,29702,45.65426,0.0802469,0.1666667,0.88636363
Chittenden,50007,VT,1,79.6304708043727,0.08450715,0.0879746,0.3980664,0.008753437,0.01065013,0.0276062,39.753,1,146571,271.9102,0.2738554,0.2204136,0.71164149
Chittenden,50007,VT,4,88.5283025308685,0.08450715,0.0879746,0.3980664,0.008753437,0.01065013,0.0276062,39.753,1,146571,271.9102,0.0724432,0.1263371,0.93086863
Franklin,50011,VT,1,79.6368506767585,0.0960987,0.0895832,0.5127155,0.002950437,0.005944911,0.0356271,33.26794,1,45417,71.29021,0.2871468,0.2767772,0.5910973
Franklin,50011,VT,4,83.5051913070655,0.0960987,0.0895832,0.5127155,0.002950437,0.005944911,0.0356271,33.26794,1,45417,71.29021,0.1070288,0.2326733,0.85572141
Orange,50017,VT,1,80.2553197005113,0.1052741,0.0912557,0.1613052,0.002267413,0.005845674,0.0278915,34.76159,0,28226,40.99294,0.2807453,0.2487179,0.62994349
Orange,50017,VT,4,87.0875573793104,0.1052741,0.0912557,0.1613052,0.002267413,0.005845674,0.0278915,34.76159,0,28226,40.99294,0.0808314,0.1611374,0.88861984
Orleans,50019,VT,1,81.2270723011556,0.1209119,0.1407108,0.417894,0.003348936,0.007230658,0.0511047,29.54031,0,26277,37.66232,0.2634245,0.2471324,0.66138166
Orleans,50019,VT,4,86.9320581426814,0.1209119,0.1407108,0.417894,0.003348936,0.007230658,0.0511047,29.54031,0,26277,37.66232,0.1,0.1919643,0.8995434
Rutland,50021,VT,1,80.3961098407005,0.1017648,0.1093666,0.452224,0.003059937,0.006971609,0.0345098,34.55095,1,63400,67.98723,0.2861879,0.2518603,0.67324293
Rutland,50021,VT,4,85.6429413996172,0.1017648,0.1093666,0.452224,0.003059937,0.006971609,0.0345098,34.55095,1,63400,67.98723,0.1002227,0.1877133,0.8917346
Washington,50023,VT,1,80.0101068061316,0.09128469,0.0795644,0.4239907,0.004496976,0.01261221,0.0330146,37.43828,0,58039,84.21628,0.2822636,0.2639087,0.69778478
Washington,50023,VT,4,87.2115144298324,0.09128469,0.0795644,0.4239907,0.004496976,0.01261221,0.0330146,37.43828,0,58039,84.21628,0.0918823,0.1427273,0.92063493
Windham,50025,VT,1,80.5440097369846,0.1020059,0.0936761,0.2661028,0.004749412,0.01114981,0.0314744,37.30971,0,44216,56.06056,0.2476923,0.210443,0.71746576
Windham,50025,VT,4,85.8893463074155,0.1020059,0.0936761,0.2661028,0.004749412,0.01114981,0.0314744,37.30971,0,44216,56.06056,0.0878187,0.1642651,0.91604197
Windsor,50027,VT,1,80.7945235799648,0.09017432,0.0767302,0.3504128,0.003134905,0.008150755,0.0288504,41.79869,0,57418,59.13523,0.2538617,0.2407537,0.67577827
Windsor,50027,VT,4,88.1634328547596,0.09017432,0.0767302,0.3504128,0.003134905,0.008150755,0.0288504,41.79869,0,57418,59.13523,0.0753968,0.1385238,0.91746032
Accomack,51001,VA,1,77.5054502059182,0.2260018,0.1799814,0.3515207,0.3142932,0.05383109,0.0335486,30.85605,0,38305,84.14166,0.2509225,0.3169811,0.54411763
Accomack,51001,VA,4,84.2183441846534,0.2260018,0.1799814,0.3515207,0.3142932,0.05383109,0.0335486,30.85605,0,38305,84.14166,0.15625,0.2688172,0.86458331
Albemarle,51003,VA,1,78.5381981259571,0.1311595,0.0673697,0.3004695,0.09573932,0.02560705,0.0215731,51.78338,1,79236,109.653,0.1785714,0.2727273,0.66071427
Albemarle,51003,VA,4,88.283293291631,0.1311595,0.0673697,0.3004695,0.09573932,0.02560705,0.0215731,51.78338,1,79236,109.653,0.068323,0.133758,0.93788821
Amherst,51009,VA,1,78.4814547996228,0.1720814,0.1069459,0.3516022,0.1964946,0.009594281,0.0363829,30.65906,1,31894,67.12051,0.1538462,0.2307692,0.61538464
Amherst,51009,VA,4,85.9879246269863,0.1720814,0.1069459,0.3516022,0.1964946,0.009594281,0.0363829,30.65906,1,31894,67.12051,0,0.2,1
Arlington,51013,VA,1,80.8128271411637,0.119532,0.0775574,0.2919933,0.09101994,0.186157,0.024041,59.06616,1,189453,7323.298,0.184,0.1916667,0.58730161
Arlington,51013,VA,4,87.6245151080536,0.119532,0.0775574,0.2919933,0.09101994,0.186157,0.024041,59.06616,1,189453,7323.298,0.0927978,0.1410615,0.91460055
Augusta,51015,VA,1,78.2329914655173,0.1583568,0.0580333,0.4658843,0.03587594,0.009449059,0.0277112,35.28478,1,65615,67.61891,0.24,0.28,0.51999998
Augusta,51015,VA,4,87.0493632802082,0.1583568,0.0580333,0.4658843,0.03587594,0.009449059,0.0277112,35.28478,1,65615,67.61891,0.125,0.0833333,0.91666669
